# Goxel 0.14.0
# One line per voxel
# X Y Z RRGGBB
87 110 42 bfbfbf
88 110 42 bfbfbf
89 110 42 bfbfbf
90 110 42 bfbfbf
91 110 42 bfbfbf
92 110 42 bfbfbf
93 110 42 bfbfbf
94 110 42 bfbfbf
95 110 42 bfbfbf
80 111 42 bfbfbf
81 111 42 bfbfbf
82 111 42 bfbfbf
83 111 42 bfbfbf
84 111 42 bfbfbf
85 111 42 bfbfbf
86 111 42 bfbfbf
87 111 42 bfbfbf
88 111 42 bfbfbf
89 111 42 bfbfbf
90 111 42 bfbfbf
91 111 42 bfbfbf
92 111 42 bfbfbf
93 111 42 bfbfbf
94 111 42 bfbfbf
95 111 42 bfbfbf
80 96 43 bfbfbf
81 96 43 bfbfbf
82 96 43 bfbfbf
83 96 43 bfbfbf
84 96 43 bfbfbf
85 96 43 bfbfbf
86 96 43 bfbfbf
87 96 43 bfbfbf
88 96 43 bfbfbf
89 96 43 bfbfbf
90 96 43 bfbfbf
91 96 43 bfbfbf
92 96 43 bfbfbf
93 96 43 bfbfbf
94 96 43 bfbfbf
95 96 43 bfbfbf
80 97 43 bfbfbf
81 97 43 bfbfbf
82 97 43 bfbfbf
83 97 43 bfbfbf
84 97 43 bfbfbf
85 97 43 bfbfbf
86 97 43 bfbfbf
87 97 43 bfbfbf
88 97 43 bfbfbf
89 97 43 bfbfbf
90 97 43 bfbfbf
91 97 43 bfbfbf
92 97 43 bfbfbf
93 97 43 bfbfbf
94 97 43 bfbfbf
95 97 43 bfbfbf
80 98 43 bfbfbf
81 98 43 bfbfbf
82 98 43 bfbfbf
83 98 43 bfbfbf
84 98 43 bfbfbf
85 98 43 bfbfbf
86 98 43 bfbfbf
87 98 43 bfbfbf
88 98 43 bfbfbf
89 98 43 bfbfbf
90 98 43 bfbfbf
91 98 43 bfbfbf
92 98 43 bfbfbf
93 98 43 bfbfbf
94 98 43 bfbfbf
95 98 43 bfbfbf
80 99 43 bfbfbf
81 99 43 bfbfbf
82 99 43 bfbfbf
83 99 43 bfbfbf
84 99 43 bfbfbf
85 99 43 bfbfbf
86 99 43 bfbfbf
87 99 43 bfbfbf
88 99 43 bfbfbf
89 99 43 bfbfbf
90 99 43 bfbfbf
91 99 43 bfbfbf
92 99 43 bfbfbf
93 99 43 bfbfbf
94 99 43 bfbfbf
95 99 43 bfbfbf
80 100 43 bfbfbf
81 100 43 bfbfbf
82 100 43 bfbfbf
83 100 43 bfbfbf
84 100 43 bfbfbf
85 100 43 bfbfbf
86 100 43 bfbfbf
87 100 43 bfbfbf
88 100 43 bfbfbf
89 100 43 bfbfbf
90 100 43 bfbfbf
91 100 43 bfbfbf
92 100 43 bfbfbf
93 100 43 bfbfbf
94 100 43 bfbfbf
95 100 43 bfbfbf
80 101 43 bfbfbf
81 101 43 bfbfbf
82 101 43 bfbfbf
83 101 43 bfbfbf
84 101 43 bfbfbf
85 101 43 bfbfbf
86 101 43 bfbfbf
87 101 43 bfbfbf
88 101 43 bfbfbf
89 101 43 bfbfbf
90 101 43 bfbfbf
91 101 43 bfbfbf
92 101 43 bfbfbf
93 101 43 bfbfbf
94 101 43 bfbfbf
95 101 43 bfbfbf
80 102 43 bfbfbf
81 102 43 bfbfbf
82 102 43 bfbfbf
83 102 43 bfbfbf
84 102 43 bfbfbf
85 102 43 bfbfbf
86 102 43 bfbfbf
87 102 43 bfbfbf
88 102 43 bfbfbf
89 102 43 bfbfbf
90 102 43 bfbfbf
91 102 43 bfbfbf
92 102 43 bfbfbf
93 102 43 bfbfbf
94 102 43 bfbfbf
95 102 43 bfbfbf
80 103 43 bfbfbf
81 103 43 bfbfbf
82 103 43 bfbfbf
83 103 43 bfbfbf
84 103 43 bfbfbf
85 103 43 bfbfbf
86 103 43 bfbfbf
87 103 43 bfbfbf
88 103 43 bfbfbf
89 103 43 bfbfbf
90 103 43 bfbfbf
91 103 43 bfbfbf
92 103 43 bfbfbf
93 103 43 bfbfbf
94 103 43 bfbfbf
95 103 43 bfbfbf
80 104 43 bfbfbf
81 104 43 bfbfbf
82 104 43 bfbfbf
83 104 43 bfbfbf
84 104 43 bfbfbf
85 104 43 bfbfbf
86 104 43 bfbfbf
87 104 43 bfbfbf
88 104 43 bfbfbf
89 104 43 bfbfbf
90 104 43 bfbfbf
91 104 43 bfbfbf
92 104 43 bfbfbf
93 104 43 bfbfbf
94 104 43 bfbfbf
95 104 43 bfbfbf
80 105 43 bfbfbf
81 105 43 bfbfbf
82 105 43 bfbfbf
83 105 43 bfbfbf
84 105 43 bfbfbf
85 105 43 bfbfbf
86 105 43 bfbfbf
87 105 43 bfbfbf
88 105 43 bfbfbf
89 105 43 bfbfbf
90 105 43 bfbfbf
91 105 43 bfbfbf
92 105 43 bfbfbf
93 105 43 bfbfbf
94 105 43 bfbfbf
95 105 43 bfbfbf
80 106 43 bfbfbf
81 106 43 bfbfbf
82 106 43 bfbfbf
83 106 43 bfbfbf
84 106 43 bfbfbf
85 106 43 bfbfbf
86 106 43 bfbfbf
87 106 43 bfbfbf
88 106 43 bfbfbf
89 106 43 bfbfbf
90 106 43 bfbfbf
91 106 43 bfbfbf
92 106 43 bfbfbf
93 106 43 bfbfbf
94 106 43 bfbfbf
95 106 43 bfbfbf
80 107 43 bfbfbf
81 107 43 bfbfbf
82 107 43 bfbfbf
83 107 43 bfbfbf
84 107 43 bfbfbf
85 107 43 bfbfbf
86 107 43 bfbfbf
87 107 43 bfbfbf
88 107 43 bfbfbf
89 107 43 bfbfbf
90 107 43 bfbfbf
91 107 43 bfbfbf
92 107 43 bfbfbf
93 107 43 bfbfbf
94 107 43 bfbfbf
95 107 43 bfbfbf
80 108 43 bfbfbf
81 108 43 bfbfbf
82 108 43 bfbfbf
83 108 43 bfbfbf
84 108 43 bfbfbf
85 108 43 bfbfbf
86 108 43 bfbfbf
87 108 43 bfbfbf
88 108 43 bfbfbf
89 108 43 bfbfbf
90 108 43 bfbfbf
91 108 43 bfbfbf
92 108 43 bfbfbf
93 108 43 bfbfbf
94 108 43 bfbfbf
95 108 43 bfbfbf
80 109 43 bfbfbf
81 109 43 bfbfbf
82 109 43 bfbfbf
83 109 43 bfbfbf
84 109 43 bfbfbf
85 109 43 bfbfbf
86 109 43 bfbfbf
87 109 43 bfbfbf
88 109 43 bfbfbf
89 109 43 bfbfbf
90 109 43 bfbfbf
91 109 43 bfbfbf
92 109 43 bfbfbf
93 109 43 bfbfbf
94 109 43 bfbfbf
95 109 43 bfbfbf
80 110 43 bfbfbf
81 110 43 bfbfbf
82 110 43 bfbfbf
83 110 43 bfbfbf
84 110 43 bfbfbf
85 110 43 bfbfbf
86 110 43 bfbfbf
87 110 43 bfbfbf
88 110 43 bfbfbf
89 110 43 bfbfbf
90 110 43 bfbfbf
91 110 43 bfbfbf
92 110 43 bfbfbf
93 110 43 bfbfbf
94 110 43 bfbfbf
95 110 43 bfbfbf
80 111 43 bfbfbf
81 111 43 bfbfbf
82 111 43 bfbfbf
83 111 43 bfbfbf
84 111 43 bfbfbf
85 111 43 bfbfbf
86 111 43 bfbfbf
87 111 43 bfbfbf
88 111 43 bfbfbf
89 111 43 bfbfbf
90 111 43 bfbfbf
91 111 43 bfbfbf
92 111 43 bfbfbf
93 111 43 bfbfbf
94 111 43 bfbfbf
95 111 43 bfbfbf
80 126 32 7f7f7f
81 126 32 7f7f7f
82 126 32 7f7f7f
83 126 32 7f7f7f
84 126 32 7f7f7f
85 126 32 7f7f7f
86 126 32 7f7f7f
87 126 32 7f7f7f
88 126 32 7f7f7f
89 126 32 7f7f7f
90 126 32 7f7f7f
91 126 32 7f7f7f
92 126 32 7f7f7f
93 126 32 7f7f7f
94 126 32 7f7f7f
95 126 32 7f7f7f
80 127 32 7f7f7f
81 127 32 7f7f7f
82 127 32 7f7f7f
83 127 32 7f7f7f
84 127 32 7f7f7f
85 127 32 7f7f7f
86 127 32 7f7f7f
87 127 32 7f7f7f
88 127 32 7f7f7f
89 127 32 7f7f7f
90 127 32 7f7f7f
91 127 32 7f7f7f
92 127 32 7f7f7f
93 127 32 7f7f7f
94 127 32 7f7f7f
95 127 32 7f7f7f
80 126 33 7f7f7f
81 126 33 7f7f7f
82 126 33 7f7f7f
83 126 33 7f7f7f
84 126 33 7f7f7f
85 126 33 7f7f7f
86 126 33 7f7f7f
87 126 33 7f7f7f
88 126 33 7f7f7f
89 126 33 7f7f7f
90 126 33 7f7f7f
91 126 33 7f7f7f
92 126 33 7f7f7f
93 126 33 7f7f7f
94 126 33 7f7f7f
95 126 33 7f7f7f
80 127 33 7f7f7f
81 127 33 7f7f7f
82 127 33 7f7f7f
83 127 33 7f7f7f
84 127 33 7f7f7f
85 127 33 7f7f7f
86 127 33 7f7f7f
87 127 33 7f7f7f
88 127 33 7f7f7f
89 127 33 7f7f7f
90 127 33 7f7f7f
91 127 33 7f7f7f
92 127 33 7f7f7f
93 127 33 7f7f7f
94 127 33 7f7f7f
95 127 33 7f7f7f
80 126 34 7f7f7f
81 126 34 7f7f7f
82 126 34 7f7f7f
83 126 34 7f7f7f
84 126 34 7f7f7f
85 126 34 7f7f7f
86 126 34 7f7f7f
87 126 34 7f7f7f
88 126 34 7f7f7f
89 126 34 7f7f7f
90 126 34 7f7f7f
91 126 34 7f7f7f
92 126 34 7f7f7f
93 126 34 7f7f7f
94 126 34 7f7f7f
95 126 34 7f7f7f
80 127 34 7f7f7f
81 127 34 7f7f7f
82 127 34 7f7f7f
83 127 34 7f7f7f
84 127 34 7f7f7f
85 127 34 7f7f7f
86 127 34 7f7f7f
87 127 34 7f7f7f
88 127 34 7f7f7f
89 127 34 7f7f7f
90 127 34 7f7f7f
91 127 34 7f7f7f
92 127 34 7f7f7f
93 127 34 7f7f7f
94 127 34 7f7f7f
95 127 34 7f7f7f
80 126 35 7f7f7f
81 126 35 7f7f7f
82 126 35 7f7f7f
83 126 35 7f7f7f
84 126 35 7f7f7f
85 126 35 7f7f7f
86 126 35 7f7f7f
87 126 35 7f7f7f
88 126 35 7f7f7f
89 126 35 7f7f7f
90 126 35 7f7f7f
91 126 35 7f7f7f
92 126 35 7f7f7f
93 126 35 7f7f7f
94 126 35 7f7f7f
95 126 35 7f7f7f
80 127 35 7f7f7f
81 127 35 7f7f7f
82 127 35 7f7f7f
83 127 35 7f7f7f
84 127 35 7f7f7f
85 127 35 7f7f7f
86 127 35 7f7f7f
87 127 35 7f7f7f
88 127 35 7f7f7f
89 127 35 7f7f7f
90 127 35 7f7f7f
91 127 35 7f7f7f
92 127 35 7f7f7f
93 127 35 7f7f7f
94 127 35 7f7f7f
95 127 35 7f7f7f
80 126 36 7f7f7f
81 126 36 7f7f7f
82 126 36 7f7f7f
83 126 36 7f7f7f
84 126 36 7f7f7f
85 126 36 7f7f7f
86 126 36 7f7f7f
87 126 36 7f7f7f
88 126 36 7f7f7f
89 126 36 7f7f7f
90 126 36 7f7f7f
91 126 36 7f7f7f
92 126 36 7f7f7f
93 126 36 7f7f7f
94 126 36 7f7f7f
95 126 36 7f7f7f
80 127 36 7f7f7f
81 127 36 7f7f7f
82 127 36 7f7f7f
83 127 36 7f7f7f
84 127 36 7f7f7f
85 127 36 7f7f7f
86 127 36 7f7f7f
87 127 36 7f7f7f
88 127 36 7f7f7f
89 127 36 7f7f7f
90 127 36 7f7f7f
91 127 36 7f7f7f
92 127 36 7f7f7f
93 127 36 7f7f7f
94 127 36 7f7f7f
95 127 36 7f7f7f
80 126 37 7f7f7f
81 126 37 7f7f7f
82 126 37 7f7f7f
83 126 37 7f7f7f
84 126 37 7f7f7f
85 126 37 7f7f7f
86 126 37 7f7f7f
87 126 37 7f7f7f
88 126 37 7f7f7f
89 126 37 7f7f7f
90 126 37 7f7f7f
91 126 37 7f7f7f
92 126 37 7f7f7f
93 126 37 7f7f7f
94 126 37 7f7f7f
95 126 37 7f7f7f
80 127 37 7f7f7f
81 127 37 7f7f7f
82 127 37 7f7f7f
83 127 37 7f7f7f
84 127 37 7f7f7f
85 127 37 7f7f7f
86 127 37 7f7f7f
87 127 37 7f7f7f
88 127 37 7f7f7f
89 127 37 7f7f7f
90 127 37 7f7f7f
91 127 37 7f7f7f
92 127 37 7f7f7f
93 127 37 7f7f7f
94 127 37 7f7f7f
95 127 37 7f7f7f
80 126 38 7f7f7f
81 126 38 7f7f7f
82 126 38 7f7f7f
83 126 38 7f7f7f
84 126 38 7f7f7f
85 126 38 7f7f7f
86 126 38 7f7f7f
87 126 38 7f7f7f
88 126 38 7f7f7f
89 126 38 7f7f7f
90 126 38 7f7f7f
91 126 38 7f7f7f
92 126 38 7f7f7f
93 126 38 7f7f7f
94 126 38 7f7f7f
95 126 38 7f7f7f
80 127 38 7f7f7f
81 127 38 7f7f7f
82 127 38 7f7f7f
83 127 38 7f7f7f
84 127 38 7f7f7f
85 127 38 7f7f7f
86 127 38 7f7f7f
87 127 38 7f7f7f
88 127 38 7f7f7f
89 127 38 7f7f7f
90 127 38 7f7f7f
91 127 38 7f7f7f
92 127 38 7f7f7f
93 127 38 7f7f7f
94 127 38 7f7f7f
95 127 38 7f7f7f
80 126 39 7f7f7f
81 126 39 7f7f7f
82 126 39 7f7f7f
83 126 39 7f7f7f
84 126 39 7f7f7f
85 126 39 7f7f7f
86 126 39 7f7f7f
87 126 39 7f7f7f
88 126 39 7f7f7f
89 126 39 7f7f7f
90 126 39 7f7f7f
91 126 39 7f7f7f
92 126 39 7f7f7f
93 126 39 7f7f7f
94 126 39 7f7f7f
95 126 39 7f7f7f
80 127 39 7f7f7f
81 127 39 7f7f7f
82 127 39 7f7f7f
83 127 39 7f7f7f
84 127 39 7f7f7f
85 127 39 7f7f7f
86 127 39 7f7f7f
87 127 39 7f7f7f
88 127 39 7f7f7f
89 127 39 7f7f7f
90 127 39 7f7f7f
91 127 39 7f7f7f
92 127 39 7f7f7f
93 127 39 7f7f7f
94 127 39 7f7f7f
95 127 39 7f7f7f
80 126 40 7f7f7f
81 126 40 7f7f7f
82 126 40 7f7f7f
83 126 40 7f7f7f
84 126 40 7f7f7f
85 126 40 7f7f7f
86 126 40 7f7f7f
87 126 40 7f7f7f
88 126 40 7f7f7f
89 126 40 7f7f7f
90 126 40 7f7f7f
91 126 40 7f7f7f
92 126 40 7f7f7f
93 126 40 7f7f7f
94 126 40 7f7f7f
95 126 40 7f7f7f
80 127 40 7f7f7f
81 127 40 7f7f7f
82 127 40 7f7f7f
83 127 40 7f7f7f
84 127 40 7f7f7f
85 127 40 7f7f7f
86 127 40 7f7f7f
87 127 40 7f7f7f
88 127 40 7f7f7f
89 127 40 7f7f7f
90 127 40 7f7f7f
91 127 40 7f7f7f
92 127 40 7f7f7f
93 127 40 7f7f7f
94 127 40 7f7f7f
95 127 40 7f7f7f
80 126 41 7f7f7f
81 126 41 7f7f7f
82 126 41 7f7f7f
83 126 41 7f7f7f
84 126 41 7f7f7f
85 126 41 7f7f7f
86 126 41 7f7f7f
87 126 41 7f7f7f
88 126 41 7f7f7f
89 126 41 7f7f7f
90 126 41 7f7f7f
91 126 41 7f7f7f
92 126 41 7f7f7f
93 126 41 7f7f7f
94 126 41 7f7f7f
95 126 41 7f7f7f
80 127 41 7f7f7f
81 127 41 7f7f7f
82 127 41 7f7f7f
83 127 41 7f7f7f
84 127 41 7f7f7f
85 127 41 7f7f7f
86 127 41 7f7f7f
87 127 41 7f7f7f
88 127 41 7f7f7f
89 127 41 7f7f7f
90 127 41 7f7f7f
91 127 41 7f7f7f
92 127 41 7f7f7f
93 127 41 7f7f7f
94 127 41 7f7f7f
95 127 41 7f7f7f
80 112 42 bfbfbf
81 112 42 bfbfbf
82 112 42 bfbfbf
83 112 42 bfbfbf
84 112 42 bfbfbf
85 112 42 bfbfbf
86 112 42 bfbfbf
87 112 42 bfbfbf
88 112 42 bfbfbf
89 112 42 bfbfbf
90 112 42 bfbfbf
91 112 42 bfbfbf
92 112 42 bfbfbf
93 112 42 bfbfbf
94 112 42 bfbfbf
95 112 42 bfbfbf
80 113 42 bfbfbf
81 113 42 bfbfbf
82 113 42 bfbfbf
83 113 42 bfbfbf
84 113 42 bfbfbf
85 113 42 bfbfbf
86 113 42 bfbfbf
87 113 42 bfbfbf
88 113 42 bfbfbf
89 113 42 bfbfbf
90 113 42 bfbfbf
91 113 42 bfbfbf
92 113 42 bfbfbf
93 113 42 bfbfbf
94 113 42 bfbfbf
95 113 42 bfbfbf
80 114 42 bfbfbf
81 114 42 bfbfbf
82 114 42 bfbfbf
83 114 42 bfbfbf
84 114 42 bfbfbf
85 114 42 bfbfbf
86 114 42 bfbfbf
87 114 42 bfbfbf
88 114 42 bfbfbf
89 114 42 bfbfbf
90 114 42 bfbfbf
91 114 42 bfbfbf
92 114 42 bfbfbf
93 114 42 bfbfbf
94 114 42 bfbfbf
95 114 42 bfbfbf
80 115 42 bfbfbf
81 115 42 bfbfbf
82 115 42 bfbfbf
83 115 42 bfbfbf
84 115 42 bfbfbf
85 115 42 bfbfbf
86 115 42 bfbfbf
87 115 42 bfbfbf
88 115 42 bfbfbf
89 115 42 bfbfbf
90 115 42 bfbfbf
91 115 42 bfbfbf
92 115 42 bfbfbf
93 115 42 bfbfbf
94 115 42 bfbfbf
95 115 42 bfbfbf
80 116 42 bfbfbf
81 116 42 bfbfbf
82 116 42 bfbfbf
83 116 42 bfbfbf
84 116 42 bfbfbf
85 116 42 bfbfbf
86 116 42 bfbfbf
87 116 42 bfbfbf
88 116 42 bfbfbf
89 116 42 bfbfbf
90 116 42 bfbfbf
91 116 42 bfbfbf
92 116 42 bfbfbf
93 116 42 bfbfbf
94 116 42 bfbfbf
95 116 42 bfbfbf
80 117 42 bfbfbf
81 117 42 bfbfbf
82 117 42 bfbfbf
83 117 42 bfbfbf
84 117 42 bfbfbf
85 117 42 bfbfbf
86 117 42 bfbfbf
87 117 42 bfbfbf
88 117 42 bfbfbf
89 117 42 bfbfbf
90 117 42 bfbfbf
91 117 42 bfbfbf
92 117 42 bfbfbf
93 117 42 bfbfbf
94 117 42 bfbfbf
95 117 42 bfbfbf
80 118 42 bfbfbf
81 118 42 bfbfbf
82 118 42 bfbfbf
83 118 42 bfbfbf
84 118 42 bfbfbf
85 118 42 bfbfbf
86 118 42 bfbfbf
87 118 42 bfbfbf
88 118 42 bfbfbf
89 118 42 bfbfbf
90 118 42 bfbfbf
91 118 42 bfbfbf
92 118 42 bfbfbf
93 118 42 bfbfbf
94 118 42 bfbfbf
95 118 42 bfbfbf
80 119 42 bfbfbf
81 119 42 bfbfbf
82 119 42 bfbfbf
83 119 42 bfbfbf
84 119 42 bfbfbf
85 119 42 bfbfbf
86 119 42 bfbfbf
87 119 42 bfbfbf
88 119 42 bfbfbf
89 119 42 bfbfbf
90 119 42 bfbfbf
91 119 42 bfbfbf
92 119 42 bfbfbf
93 119 42 bfbfbf
94 119 42 bfbfbf
95 119 42 bfbfbf
80 120 42 bfbfbf
81 120 42 bfbfbf
82 120 42 bfbfbf
83 120 42 bfbfbf
84 120 42 bfbfbf
85 120 42 bfbfbf
86 120 42 bfbfbf
87 120 42 bfbfbf
88 120 42 bfbfbf
89 120 42 bfbfbf
90 120 42 bfbfbf
91 120 42 bfbfbf
92 120 42 bfbfbf
93 120 42 bfbfbf
94 120 42 bfbfbf
95 120 42 bfbfbf
80 121 42 bfbfbf
81 121 42 bfbfbf
82 121 42 bfbfbf
83 121 42 bfbfbf
84 121 42 bfbfbf
85 121 42 bfbfbf
86 121 42 bfbfbf
87 121 42 bfbfbf
88 121 42 bfbfbf
89 121 42 bfbfbf
90 121 42 bfbfbf
91 121 42 bfbfbf
92 121 42 bfbfbf
93 121 42 bfbfbf
94 121 42 bfbfbf
95 121 42 bfbfbf
80 122 42 bfbfbf
81 122 42 bfbfbf
82 122 42 bfbfbf
83 122 42 bfbfbf
84 122 42 bfbfbf
85 122 42 bfbfbf
86 122 42 bfbfbf
87 122 42 bfbfbf
88 122 42 bfbfbf
89 122 42 bfbfbf
90 122 42 bfbfbf
91 122 42 bfbfbf
92 122 42 bfbfbf
93 122 42 bfbfbf
94 122 42 bfbfbf
95 122 42 bfbfbf
80 123 42 bfbfbf
81 123 42 bfbfbf
82 123 42 bfbfbf
83 123 42 bfbfbf
84 123 42 bfbfbf
85 123 42 bfbfbf
86 123 42 bfbfbf
87 123 42 bfbfbf
88 123 42 bfbfbf
89 123 42 bfbfbf
90 123 42 bfbfbf
91 123 42 bfbfbf
92 123 42 bfbfbf
93 123 42 bfbfbf
94 123 42 bfbfbf
95 123 42 bfbfbf
80 124 42 bfbfbf
81 124 42 bfbfbf
82 124 42 bfbfbf
83 124 42 bfbfbf
84 124 42 bfbfbf
85 124 42 bfbfbf
86 124 42 bfbfbf
87 124 42 bfbfbf
88 124 42 bfbfbf
89 124 42 bfbfbf
90 124 42 bfbfbf
91 124 42 bfbfbf
92 124 42 bfbfbf
93 124 42 bfbfbf
94 124 42 bfbfbf
95 124 42 bfbfbf
80 125 42 bfbfbf
81 125 42 bfbfbf
82 125 42 bfbfbf
83 125 42 bfbfbf
84 125 42 bfbfbf
85 125 42 bfbfbf
86 125 42 bfbfbf
87 125 42 bfbfbf
88 125 42 bfbfbf
89 125 42 bfbfbf
90 125 42 bfbfbf
91 125 42 bfbfbf
92 125 42 bfbfbf
93 125 42 bfbfbf
94 125 42 bfbfbf
95 125 42 bfbfbf
80 126 42 3f3f3f
81 126 42 3f3f3f
82 126 42 3f3f3f
83 126 42 3f3f3f
84 126 42 3f3f3f
85 126 42 3f3f3f
86 126 42 3f3f3f
87 126 42 3f3f3f
88 126 42 3f3f3f
89 126 42 3f3f3f
90 126 42 3f3f3f
91 126 42 3f3f3f
92 126 42 3f3f3f
93 126 42 3f3f3f
94 126 42 3f3f3f
95 126 42 3f3f3f
80 127 42 3f3f3f
81 127 42 3f3f3f
82 127 42 3f3f3f
83 127 42 3f3f3f
84 127 42 3f3f3f
85 127 42 3f3f3f
86 127 42 3f3f3f
87 127 42 3f3f3f
88 127 42 3f3f3f
89 127 42 3f3f3f
90 127 42 3f3f3f
91 127 42 3f3f3f
92 127 42 3f3f3f
93 127 42 3f3f3f
94 127 42 3f3f3f
95 127 42 3f3f3f
80 112 43 bfbfbf
81 112 43 bfbfbf
82 112 43 bfbfbf
83 112 43 bfbfbf
84 112 43 bfbfbf
85 112 43 bfbfbf
86 112 43 bfbfbf
87 112 43 bfbfbf
88 112 43 bfbfbf
89 112 43 bfbfbf
90 112 43 bfbfbf
91 112 43 bfbfbf
92 112 43 bfbfbf
93 112 43 bfbfbf
94 112 43 bfbfbf
95 112 43 bfbfbf
80 113 43 bfbfbf
81 113 43 bfbfbf
82 113 43 bfbfbf
83 113 43 bfbfbf
84 113 43 bfbfbf
85 113 43 bfbfbf
86 113 43 bfbfbf
87 113 43 bfbfbf
88 113 43 bfbfbf
89 113 43 bfbfbf
90 113 43 bfbfbf
91 113 43 bfbfbf
92 113 43 bfbfbf
93 113 43 bfbfbf
94 113 43 bfbfbf
95 113 43 bfbfbf
80 114 43 bfbfbf
81 114 43 bfbfbf
82 114 43 bfbfbf
83 114 43 bfbfbf
84 114 43 bfbfbf
85 114 43 bfbfbf
86 114 43 bfbfbf
87 114 43 bfbfbf
88 114 43 bfbfbf
89 114 43 bfbfbf
90 114 43 bfbfbf
91 114 43 bfbfbf
92 114 43 bfbfbf
93 114 43 bfbfbf
94 114 43 bfbfbf
95 114 43 bfbfbf
80 115 43 bfbfbf
81 115 43 bfbfbf
82 115 43 bfbfbf
83 115 43 bfbfbf
84 115 43 bfbfbf
85 115 43 bfbfbf
86 115 43 bfbfbf
87 115 43 bfbfbf
88 115 43 bfbfbf
89 115 43 bfbfbf
90 115 43 bfbfbf
91 115 43 bfbfbf
92 115 43 bfbfbf
93 115 43 bfbfbf
94 115 43 bfbfbf
95 115 43 bfbfbf
80 116 43 bfbfbf
81 116 43 bfbfbf
82 116 43 bfbfbf
83 116 43 bfbfbf
84 116 43 bfbfbf
85 116 43 bfbfbf
86 116 43 bfbfbf
87 116 43 bfbfbf
88 116 43 bfbfbf
89 116 43 bfbfbf
90 116 43 bfbfbf
91 116 43 bfbfbf
92 116 43 bfbfbf
93 116 43 bfbfbf
94 116 43 bfbfbf
95 116 43 bfbfbf
80 117 43 bfbfbf
81 117 43 bfbfbf
82 117 43 bfbfbf
83 117 43 bfbfbf
84 117 43 bfbfbf
85 117 43 bfbfbf
86 117 43 bfbfbf
87 117 43 bfbfbf
88 117 43 bfbfbf
89 117 43 bfbfbf
90 117 43 bfbfbf
91 117 43 bfbfbf
92 117 43 bfbfbf
93 117 43 bfbfbf
94 117 43 bfbfbf
95 117 43 bfbfbf
80 118 43 bfbfbf
81 118 43 bfbfbf
82 118 43 bfbfbf
83 118 43 bfbfbf
84 118 43 bfbfbf
85 118 43 bfbfbf
86 118 43 bfbfbf
87 118 43 bfbfbf
88 118 43 bfbfbf
89 118 43 bfbfbf
90 118 43 bfbfbf
91 118 43 bfbfbf
92 118 43 bfbfbf
93 118 43 bfbfbf
94 118 43 bfbfbf
95 118 43 bfbfbf
80 119 43 bfbfbf
81 119 43 bfbfbf
82 119 43 bfbfbf
83 119 43 bfbfbf
84 119 43 bfbfbf
85 119 43 bfbfbf
86 119 43 bfbfbf
87 119 43 bfbfbf
88 119 43 bfbfbf
89 119 43 bfbfbf
90 119 43 bfbfbf
91 119 43 bfbfbf
92 119 43 bfbfbf
93 119 43 bfbfbf
94 119 43 bfbfbf
95 119 43 bfbfbf
80 120 43 bfbfbf
81 120 43 bfbfbf
82 120 43 bfbfbf
83 120 43 bfbfbf
84 120 43 bfbfbf
85 120 43 bfbfbf
86 120 43 bfbfbf
87 120 43 bfbfbf
88 120 43 bfbfbf
89 120 43 bfbfbf
90 120 43 bfbfbf
91 120 43 bfbfbf
92 120 43 bfbfbf
93 120 43 bfbfbf
94 120 43 bfbfbf
95 120 43 bfbfbf
80 121 43 bfbfbf
81 121 43 bfbfbf
82 121 43 bfbfbf
83 121 43 bfbfbf
84 121 43 bfbfbf
85 121 43 bfbfbf
86 121 43 bfbfbf
87 121 43 bfbfbf
88 121 43 bfbfbf
89 121 43 bfbfbf
90 121 43 bfbfbf
91 121 43 bfbfbf
92 121 43 bfbfbf
93 121 43 bfbfbf
94 121 43 bfbfbf
95 121 43 bfbfbf
80 122 43 bfbfbf
81 122 43 bfbfbf
82 122 43 bfbfbf
83 122 43 bfbfbf
84 122 43 bfbfbf
85 122 43 bfbfbf
86 122 43 bfbfbf
87 122 43 bfbfbf
88 122 43 bfbfbf
89 122 43 bfbfbf
90 122 43 bfbfbf
91 122 43 bfbfbf
92 122 43 bfbfbf
93 122 43 bfbfbf
94 122 43 bfbfbf
95 122 43 bfbfbf
80 123 43 bfbfbf
81 123 43 bfbfbf
82 123 43 bfbfbf
83 123 43 bfbfbf
84 123 43 bfbfbf
85 123 43 bfbfbf
86 123 43 bfbfbf
87 123 43 bfbfbf
88 123 43 bfbfbf
89 123 43 bfbfbf
90 123 43 bfbfbf
91 123 43 bfbfbf
92 123 43 bfbfbf
93 123 43 bfbfbf
94 123 43 bfbfbf
95 123 43 bfbfbf
80 124 43 bfbfbf
81 124 43 bfbfbf
82 124 43 bfbfbf
83 124 43 bfbfbf
84 124 43 bfbfbf
85 124 43 bfbfbf
86 124 43 bfbfbf
87 124 43 bfbfbf
88 124 43 bfbfbf
89 124 43 bfbfbf
90 124 43 bfbfbf
91 124 43 bfbfbf
92 124 43 bfbfbf
93 124 43 bfbfbf
94 124 43 bfbfbf
95 124 43 bfbfbf
80 125 43 bfbfbf
81 125 43 bfbfbf
82 125 43 bfbfbf
83 125 43 bfbfbf
84 125 43 bfbfbf
85 125 43 bfbfbf
86 125 43 bfbfbf
87 125 43 bfbfbf
88 125 43 bfbfbf
